,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
3670,prdb-2377,US,Retailer,null,null,Implementation SMS Configuration Website,null,0,null,null,1
3671,prdb-2378,US,Retailer,null,null,Implementation SMS Configuration Website,null,0,null,null,1
3674,prdb-2381,US,Retailer,null,null,Configuration Phone Website,null,0,null,null,1
3675,prdb-2382,US,Retailer,null,null,Configuration Website,Physical Theft,0,null,null,1
3677,prdb-2384,US,Retailer,null,null,Configuration Network,null,0,null,null,1
3680,prdb-2387,US,Retailer,null,null,Configuration Phone,null,0,null,null,1
3682,prdb-2389,US,Retailer,null,null,Implementation Email Configuration Website,Physical Theft,0,null,null,1
3685,prdb-2392,US,Retailer,null,null,Implementation Email,null,0,null,null,1
3686,prdb-2393,US,Retailer,null,null,Implementation Email Configuration Phone,null,0,null,null,1
3688,prdb-2395,US,Retailer,null,null,Implementation Email,Spoof Phishing,0,null,null,1
3690,prdb-2397,US,Retailer,null,null,Configuration Website,null,0,null,null,1
3691,prdb-2398,US,Retailer,null,null,Implementation Email,null,0,null,null,1
3693,prdb-2400,US,Retailer,null,null,Design Software,null,0,null,null,1
3695,prdb-2402,US,Retailer,null,null,Configuration Website,null,0,null,null,1
3697,prdb-2404,US,Retailer,null,null,Configuration Network,null,0,null,null,1
3707,prdb-2414,US,Retailer,null,null,Implementation Email,Spoof Phishing,112,null,null,1
3746,prdb-2453,US,Retailer,null,null,Implementation Email,null,0,null,null,1
3747,prdb-2454,US,Retailer,null,null,Implementation Email Configuration Phone,null,10200,null,null,1
3756,prdb-2463,US,Retailer,null,null,Implementation Email Configuration Website,null,11000000,null,null,1
3758,prdb-2465,US,Retailer,null,null,Implementation Email Configuration Phone,null,113500000,null,null,1
3771,prdb-2478,US,Education,null,null,Design Software,null,106000,null,null,1
3796,prdb-2503,US,Education,null,null,Physical Documents,null,100,null,null,1
3838,prdb-2545,US,Education,null,null,Configuration Network,Physical Theft,0,null,null,1
3888,prdb-2595,US,Education,null,null,Configuration Phone,null,1132,null,null,1
3934,prdb-2641,US,Education,null,null,Configuration Phone,null,0,null,null,1
4008,prdb-2715,US,Education,null,null,Physical Documents,null,0,null,null,1
4025,prdb-2732,US,Education,null,null,Configuration Website,null,0,null,null,1
4031,prdb-2738,US,Education,null,null,Configuration Phone,null,0,null,null,1
4045,prdb-2752,US,Education,null,null,Configuration Network,null,0,null,null,1
4066,prdb-2773,US,Education,null,null,Physical Documents,null,0,null,null,1
4068,prdb-2775,US,Education,null,null,Configuration Website,Physical Theft,11000,null,null,1
4073,prdb-2780,US,Education,null,null,Implementation Email,null,103,null,null,1
4081,prdb-2788,US,Education,null,null,Configuration Phone,null,11000,null,null,1
4160,prdb-2867,US,Education,null,null,Design Software Configuration Network,null,10868,null,null,1
4162,prdb-2869,US,Education,null,null,Physical Documents,null,0,null,null,1
4193,prdb-2900,US,Education,null,null,Configuration Website,null,0,null,null,1
4201,prdb-2908,US,Education,null,null,Physical Documents Configuration Phone,null,100,null,null,1
4223,prdb-2930,US,Education,null,null,Configuration Network,null,0,null,null,1
4233,prdb-2940,US,Education,null,null,Configuration Phone,null,11388,null,null,1
4236,prdb-2943,US,Education,null,null,Configuration Network,null,0,null,null,1
4241,prdb-2948,US,Education,null,null,Configuration Network,null,0,null,null,1
4255,prdb-2962,US,Education,null,null,Physical Documents Configuration Phone,null,0,null,null,1
4271,prdb-2978,US,Education,null,null,Implementation Email,null,110,null,null,1
4277,prdb-2984,US,Education,null,null,Implementation Email,Physical Theft,0,null,null,1
4280,prdb-2987,US,Education,null,null,Configuration Network,null,0,null,null,1
4306,prdb-3013,US,Education,null,null,Implementation Email Configuration Website,null,0,null,null,1
4307,prdb-3014,US,Education,null,null,Physical Documents,null,0,null,null,1
4313,prdb-3020,US,Education,null,null,Physical Documents,null,0,null,null,1
4314,prdb-3021,US,Education,null,null,Configuration Network,null,0,null,null,1
4326,prdb-3033,US,Education,null,null,Implementation Email,null,0,null,null,1
4330,prdb-3037,US,Education,null,Script or Program Extortion,Physical Documents,null,0,null,null,1
4334,prdb-3041,US,Education,null,null,Implementation Email,null,0,null,null,1
4338,prdb-3045,US,Education,null,null,Configuration Website,null,0,null,null,1
4344,prdb-3051,US,Education,null,null,Physical Documents Implementation Email,Physical Theft,0,null,null,1
4347,prdb-3054,US,Education,null,null,Physical Documents,null,0,null,null,1
4348,prdb-3055,US,Education,null,null,Configuration Network,null,0,null,null,1
4351,prdb-3058,US,Education,null,null,Configuration Network,null,0,null,null,1
4371,prdb-3078,US,Education,null,null,Implementation Email,null,0,null,null,1
4397,prdb-3104,US,Education,null,null,Design Software,null,0,null,null,1
4399,prdb-3106,US,Education,null,null,Implementation Email,null,0,null,null,1
4407,prdb-3114,US,Education,null,null,Physical Documents,null,0,null,null,1
4435,prdb-3142,US,Education,null,null,Implementation Email,null,0,null,null,1
4438,prdb-3145,US,Education,null,null,Implementation Email,null,0,null,null,1
4443,prdb-3150,US,Education,null,null,Physical Documents Configuration Network,null,0,null,null,1
4444,prdb-3151,US,Education,null,null,Physical Documents Configuration Network,null,0,null,null,1
4445,prdb-3152,US,Education,null,null,Design Software Configuration Software update,Spoof Phishing,0,null,null,1
4452,prdb-3159,US,Education,null,null,Configuration Network,null,0,null,null,1
4454,prdb-3161,US,Education,null,null,Implementation Email Configuration Phone,null,0,null,null,1
4462,prdb-3169,US,Education,null,null,Design Software,null,0,null,null,1
4466,prdb-3173,US,Education,null,null,Implementation Email,Spoof Phishing,0,null,null,1
4469,prdb-3176,US,Education,null,null,Configuration Network,null,0,null,null,1
4473,prdb-3180,US,Education,null,null,Implementation Email,Spoof Scam Phishing,0,null,null,1
4476,prdb-3183,US,Education,null,null,Physical Documents Configuration Phone Website,null,0,null,null,1
4477,prdb-3184,US,Education,null,null,Configuration Phone,null,0,null,null,1
4483,prdb-3190,US,Education,null,null,Configuration Network,null,0,null,null,1
4486,prdb-3193,US,Education,null,null,Configuration Phone,null,0,null,null,1
4487,prdb-3194,US,Education,null,null,Configuration Phone Network,null,0,null,null,1
4491,prdb-3198,US,Education,null,null,Implementation Email,null,0,null,null,1
4495,prdb-3202,US,Education,null,null,Implementation Email SMS,Physical Theft,0,null,null,1
4496,prdb-3203,US,Education,null,null,Configuration Network,null,0,null,null,1
4498,prdb-3205,US,Education,null,null,Physical Documents Configuration Website,null,0,null,null,1
4502,prdb-3209,US,Education,null,null,Design Software,null,0,null,null,1
4506,prdb-3213,US,Education,null,null,Implementation SMS,Physical Theft,0,null,null,1
4513,prdb-3220,US,Education,null,null,Configuration Network,null,0,null,null,1
4514,prdb-3221,US,Education,null,null,Implementation Email Configuration Phone,null,0,null,null,1
4516,prdb-3223,US,Education,null,null,Implementation Email,null,0,null,null,1
4518,prdb-3225,US,Education,null,null,Design Software Implementation Email,null,0,null,null,1
4519,prdb-3226,US,Education,null,null,Implementation Email Configuration Website,null,0,null,null,1
4520,prdb-3227,US,Education,null,null,Implementation Email,null,0,null,null,1
4523,prdb-3230,US,Education,null,null,Implementation Email Configuration Phone,null,0,null,null,1
4524,prdb-3231,US,Education,null,null,Configuration Website,null,0,null,null,1
4534,prdb-3241,US,Education,null,null,Configuration Phone,null,0,null,null,1
4536,prdb-3243,US,Education,null,null,Implementation Email,Spoof Phishing,0,null,null,1
4538,prdb-3245,US,Education,null,null,Implementation Email,Spoof Phishing,0,null,null,1
4540,prdb-3247,US,Education,null,null,Design Software,null,0,null,null,1
4541,prdb-3248,US,Education,null,null,Physical Documents Configuration Phone,null,0,null,null,1
4542,prdb-3249,US,Education,null,null,Implementation Email Social media,null,1000,null,null,1
4544,prdb-3251,US,Education,null,null,Configuration Website,null,0,null,null,1
4546,prdb-3253,US,Education,null,null,Configuration Network,null,0,null,null,1
4549,prdb-3256,US,Education,null,null,Implementation Email,Physical Theft,0,null,null,1
4552,prdb-3259,US,Education,null,null,Physical Documents,null,0,null,null,1
4561,prdb-3268,US,Education,null,null,Configuration Network,null,0,null,null,1
4562,prdb-3269,US,Education,null,null,Configuration Website,null,0,null,null,1
4563,prdb-3270,US,Education,null,null,Implementation Email,null,0,null,null,1
4651,prdb-3358,US,Government,null,null,Physical Documents,null,0,null,null,1
4682,prdb-3389,US,Government,null,null,Configuration Website,null,100000,null,null,1
4685,prdb-3392,US,Government,null,null,Design Software,null,100000,null,null,1
4690,prdb-3397,US,Government,null,null,Configuration Phone,null,0,null,null,1
4696,prdb-3403,US,Government,null,null,Design Programming error,null,0,null,null,1
4729,prdb-3436,US,Government,null,null,Physical Documents,null,0,null,null,1
4762,prdb-3469,US,Government,null,null,Physical Documents,null,0,null,null,1
4765,prdb-3472,US,Government,null,null,Physical Documents Configuration Phone,null,0,null,null,1
4789,prdb-3496,US,Government,null,null,Physical Documents,null,0,null,null,1
4798,prdb-3505,US,Government,null,null,Design Software,null,10000,null,null,1
4802,prdb-3509,US,Government,null,null,Design Software,null,10000,null,null,1
4815,prdb-3522,US,Government,null,null,Physical Documents,null,0,null,null,1
4838,prdb-3545,US,Government,null,null,Configuration Phone,null,10501,null,null,1
4863,prdb-3570,US,Government,null,null,Configuration Website,null,10597,null,null,1
4887,prdb-3594,US,Government,null,null,Physical Documents,Physical Theft,0,null,null,1
4901,prdb-3608,US,Government,null,null,Physical Documents,null,0,null,null,1
4921,prdb-3628,US,Government,null,null,Physical Documents,null,0,null,null,1
4945,prdb-3652,US,Government,null,null,Physical Documents,null,0,null,null,1
4953,prdb-3660,US,Government,null,null,Physical Documents,null,1000,null,null,1
4966,prdb-3673,US,Government,null,null,Physical Documents,null,0,null,null,1
4979,prdb-3686,US,Government,null,null,Configuration Network,Physical Theft,0,null,null,1
4985,prdb-3692,US,Government,null,null,Physical Documents,null,0,null,null,1
4990,prdb-3697,US,Government,null,null,Physical Documents Configuration Phone,null,0,null,null,1
4992,prdb-3699,US,Government,null,null,Configuration Website,null,1000,null,null,1
5005,prdb-3712,US,Government,null,null,Physical Documents Configuration Phone Website,null,0,null,null,1
5007,prdb-3714,US,Government,null,null,Configuration Phone,null,0,null,null,1
5008,prdb-3715,US,Government,null,null,Physical Documents Configuration Phone,null,10600,null,null,1
5009,prdb-3716,US,Government,null,null,Configuration Website,null,0,null,null,1
5011,prdb-3718,US,Government,null,null,Configuration Phone,null,100,null,null,1
5039,prdb-3746,US,Government,null,null,Physical Documents,null,0,null,null,1
5043,prdb-3750,US,Government,null,null,Configuration Website,null,0,null,null,1
5054,prdb-3761,US,Government,null,null,Configuration Website,null,0,null,null,1
5058,prdb-3765,US,Government,null,null,Physical Documents,null,0,null,null,1
5066,prdb-3773,US,Government,null,null,Configuration Network,null,0,null,null,1
5067,prdb-3774,US,Government,null,null,Configuration Website,null,0,null,null,1
5073,prdb-3780,US,Government,null,null,Configuration Network,null,114,null,null,1
5102,prdb-3809,US,Government,null,null,Physical Documents,null,0,null,null,1
5105,prdb-3812,US,Government,null,null,Implementation Email Configuration Phone,null,0,null,null,1
5109,prdb-3816,US,Government,null,null,Configuration Network,null,0,null,null,1
5110,prdb-3817,US,Government,null,null,Physical Documents,null,0,null,null,1
5115,prdb-3822,US,Government,null,null,Implementation Email,null,100,null,null,1
5118,prdb-3825,US,Government,null,null,Implementation Email Configuration Website,null,0,null,null,1
5129,prdb-3836,US,Government,null,null,Configuration Phone,null,0,null,null,1
5132,prdb-3839,US,Government,null,null,Implementation Email,null,0,null,null,1
5136,prdb-3843,US,Government,null,null,Physical Documents,null,0,null,null,1
5142,prdb-3849,US,Government,null,null,Configuration Network,null,0,null,null,1
5148,prdb-3855,US,Government,null,null,Implementation Email Configuration Website,null,0,null,null,1
5149,prdb-3856,US,Government,null,null,Implementation Email Configuration Website,null,0,null,null,1
5151,prdb-3858,US,Government,null,null,Physical Documents,null,0,null,null,1
5160,prdb-3867,US,Government,null,null,Implementation Email Configuration Phone Website,null,1073,null,null,1
5164,prdb-3871,US,Government,null,null,Implementation Email Configuration Phone,null,100,null,null,1
5166,prdb-3873,US,Government,null,null,Physical Documents,null,1000,null,null,1
5170,prdb-3877,US,Government,null,null,Implementation Email,null,1000,null,null,1
5171,prdb-3878,US,Government,null,null,Physical Documents,Physical Theft,0,null,null,1
5177,prdb-3884,US,Government,null,null,Physical Documents,null,0,null,null,1
5182,prdb-3889,US,Government,null,null,Configuration Website,null,100000,null,null,1
5185,prdb-3892,US,Government,null,null,Configuration Phone,null,0,null,null,1
5186,prdb-3893,US,Government,null,null,Implementation Email,null,0,null,null,1
5191,prdb-3898,US,Government,null,null,Implementation Email Configuration Website,null,11,null,null,1
5193,prdb-3900,US,Government,null,null,Implementation Email Configuration Website,null,0,null,null,1
5207,prdb-3914,US,Government,null,null,Physical Documents Configuration Phone,null,0,null,null,1
5211,prdb-3918,US,Government,null,null,Physical Documents,Physical Theft,0,null,null,1
5212,prdb-3919,US,Government,null,null,Configuration Network,null,0,null,null,1
5213,prdb-3920,US,Government,null,null,Configuration Phone,null,0,null,null,1
5218,prdb-3925,US,Government,null,null,Configuration Website,null,0,null,null,1
5222,prdb-3929,US,Government,null,null,Configuration Website,null,0,null,null,1
5226,prdb-3933,US,Government,null,null,Implementation Configuration Network Website,null,0,null,null,1
5230,prdb-3937,US,Government,null,null,Configuration Phone,null,0,null,null,1
5232,prdb-3939,US,Government,null,null,Physical Documents,Physical Theft,10000,null,null,1
5234,prdb-3941,US,Government,null,null,Implementation Email,null,0,null,null,1
5239,prdb-3946,US,Government,null,null,Configuration Website,null,100,null,null,1
5240,prdb-3947,US,Government,null,null,Configuration Network,null,0,null,null,1
5241,prdb-3948,US,Government,null,null,Physical Documents Implementation Email Configuration Phone Website,null,0,null,null,1
5249,prdb-3956,US,Government,null,null,Implementation Email,null,0,null,null,1
5251,prdb-3958,US,Government,null,null,Configuration Website,null,0,null,null,1
5264,prdb-3971,US,Government,null,null,Configuration Network,null,0,null,null,1
5265,prdb-3972,US,Government,null,null,Configuration Website,null,10000,null,null,1
5276,prdb-3983,US,Government,null,null,Configuration Phone Network,null,0,null,null,1
5284,prdb-3991,US,Government,null,null,Implementation Email Configuration Phone,null,0,null,null,1
5289,prdb-3996,US,Government,null,null,Implementation Email,null,0,null,null,1
5292,prdb-3999,US,Government,null,null,Configuration Website,null,0,null,null,1
5294,prdb-4001,US,Government,null,null,Design Software Configuration Website,null,0,null,null,1
5295,prdb-4002,US,Government,null,null,Implementation Email,null,0,null,null,1
5300,prdb-4007,US,Government,null,null,Implementation Email,null,0,null,null,1
5305,prdb-4012,US,Government,null,null,Implementation SMS,Physical Theft,0,null,null,1
5306,prdb-4013,US,Government,null,null,Configuration Network,null,0,null,null,1
5307,prdb-4014,US,Government,null,null,Configuration Website,null,0,null,null,1
5309,prdb-4016,US,Government,null,null,Configuration Website,null,0,null,null,1
5310,prdb-4017,US,Government,null,null,Configuration Phone,null,0,null,null,1
5315,prdb-4022,US,Government,null,null,Configuration Network,null,0,null,null,1
5316,prdb-4023,US,Government,null,null,Implementation Email Configuration Network,null,0,null,null,1
5318,prdb-4025,US,Government,null,null,Implementation Email Configuration Phone,Physical Theft,0,null,null,1
5325,prdb-4032,US,Government,null,null,Configuration Website,null,0,null,null,1
5327,prdb-4034,US,Government,null,null,Physical Documents,null,0,null,null,1
5330,prdb-4037,US,Government,null,null,Implementation Email,null,0,null,null,1
5331,prdb-4038,US,Government,null,null,Configuration Website,null,0,null,null,1
5332,prdb-4039,US,Government,null,null,Configuration Website,null,0,null,null,1
5337,prdb-4044,US,Government,null,null,Implementation Email Configuration Phone,Physical Theft,0,null,null,1
5340,prdb-4047,US,Government,null,null,Physical Documents Configuration Website,null,0,null,null,1
5341,prdb-4048,US,Government,null,null,Implementation Email Configuration Phone,null,0,null,null,1
5350,prdb-4057,US,Government,null,null,Configuration Website,Delete Destruction,0,null,null,1
5352,prdb-4059,US,Government,null,null,Implementation Email Configuration Phone,null,0,null,null,1
5353,prdb-4060,US,Government,null,null,Design Software Configuration Phone,null,0,null,null,1
5354,prdb-4061,US,Government,null,null,Configuration Network,null,0,null,null,1
5360,prdb-4067,US,Government,null,null,Configuration Network,null,0,null,null,1
5366,prdb-4073,US,Government,null,null,Implementation Email Configuration Phone,Spoof Phishing,108,null,null,1
5367,prdb-4074,US,Government,null,null,Implementation Email Configuration Network,null,0,null,null,1
5369,prdb-4076,US,Government,null,null,Implementation Email,null,0,null,null,1
5370,prdb-4077,US,Government,null,null,Physical Documents,Physical Theft,100000,null,null,1
5371,prdb-4078,US,Government,null,null,Implementation Email,null,0,null,null,1
5378,prdb-4085,US,Government,null,null,Implementation Email,null,0,null,null,1
5381,prdb-4088,US,Government,null,null,Design Software Configuration Network,null,0,null,null,1
5383,prdb-4090,US,Government,null,null,Design Software,null,0,null,null,1
5385,prdb-4092,US,Government,null,null,Implementation Email,null,0,null,null,1
5398,prdb-4105,US,Government,null,null,Implementation Email Configuration Phone Website,null,11000,null,null,1
5424,prdb-4131,US,Medical,null,null,Configuration Phone Website,null,0,null,null,1
5439,prdb-4146,US,Medical,null,null,Configuration Phone,null,106,null,null,1
5442,prdb-4149,US,Medical,null,null,Design Programming error,null,0,null,null,1
5472,prdb-4179,US,Medical,null,null,Configuration Phone,null,10600,null,null,1
5483,prdb-4190,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5500,prdb-4207,US,Medical,null,null,Physical Documents,null,0,null,null,1
5504,prdb-4211,US,Medical,null,null,Physical Documents Configuration Phone,null,0,null,null,1
5509,prdb-4216,US,Medical,null,null,Physical Documents Configuration Phone,null,0,null,null,1
5525,prdb-4232,US,Medical,null,null,Configuration Network,null,0,null,null,1
5528,prdb-4235,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5534,prdb-4241,US,Medical,null,null,Physical Documents,null,0,null,null,1
5545,prdb-4252,US,Medical,null,null,Configuration Website,null,103000,null,null,1
5567,prdb-4274,US,Medical,null,null,Configuration Network,null,1000,null,null,1
5593,prdb-4300,US,Medical,null,null,Physical Documents,null,0,null,null,1
5605,prdb-4312,US,Medical,null,null,Configuration Phone,Physical Theft,10200,null,null,1
5610,prdb-4317,US,Medical,null,null,Physical Documents,null,0,null,null,1
5622,prdb-4329,US,Medical,null,null,Configuration Phone,null,1000,null,null,1
5625,prdb-4332,US,Medical,null,null,Design Software Configuration Network,null,1000,null,null,1
5631,prdb-4338,US,Medical,null,null,Physical Documents,null,100,null,null,1
5643,prdb-4350,US,Medical,null,null,Implementation Email Configuration Website,null,0,null,null,1
5652,prdb-4359,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5660,prdb-4367,US,Medical,null,null,Configuration Network,Physical Theft,1023210,null,null,1
5672,prdb-4379,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5707,prdb-4414,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5708,prdb-4415,US,Medical,null,null,Physical Documents,null,0,null,null,1
5711,prdb-4418,US,Medical,null,null,Configuration Network,null,0,null,null,1
5713,prdb-4420,US,Medical,null,null,Physical Documents,null,0,null,null,1
5721,prdb-4428,US,Medical,null,null,Physical Documents,null,0,null,null,1
5734,prdb-4441,US,Medical,null,null,Physical Documents,null,0,null,null,1
5780,prdb-4487,US,Medical,null,null,Physical Documents Design Programming error Configuration Website,null,1000,null,null,1
5781,prdb-4488,US,Medical,null,null,Configuration Phone Website,null,1000,null,null,1
5787,prdb-4494,US,Medical,null,null,Configuration Website,null,0,null,null,1
5800,prdb-4507,US,Medical,null,null,Design Software Implementation Email Configuration Network Website,null,1020,null,null,1
5801,prdb-4508,US,Medical,null,null,Implementation Email,null,1001,null,null,1
5805,prdb-4512,US,Medical,null,null,Physical Documents,null,0,null,null,1
5845,prdb-4552,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5853,prdb-4560,US,Medical,null,null,Physical Documents,null,0,null,null,1
5874,prdb-4581,US,Medical,null,null,Configuration Network,null,10100,null,null,1
5880,prdb-4587,US,Medical,null,null,Configuration Phone,Physical Loss,0,null,null,1
5928,prdb-4635,US,Medical,null,null,Implementation Email Configuration Network,null,0,null,null,1
5931,prdb-4638,US,Medical,null,null,Configuration Phone,null,0,null,null,1
5935,prdb-4642,US,Medical,null,null,Physical Documents,null,0,null,null,1
5967,prdb-4674,US,Medical,null,null,Physical Documents,null,0,null,null,1
6005,prdb-4712,US,Medical,null,null,Configuration Network,null,1000,null,null,1
6008,prdb-4715,US,Medical,null,null,Configuration Network,null,1085,null,null,1
6028,prdb-4735,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6038,prdb-4745,US,Medical,null,null,Physical Documents,null,0,null,null,1
6043,prdb-4750,US,Medical,null,null,Configuration Network,null,0,null,null,1
6063,prdb-4770,US,Medical,null,null,Physical Documents,null,0,null,null,1
6091,prdb-4798,US,Medical,null,null,Implementation Email Configuration Phone,null,0,null,null,1
6098,prdb-4805,US,Medical,null,null,Physical Documents,null,113,null,null,1
6128,prdb-4835,US,Medical,null,null,Physical Documents,null,0,null,null,1
6144,prdb-4851,US,Medical,null,null,Implementation Email Configuration Network,null,1070,null,null,1
6184,prdb-4891,US,Medical,null,null,Configuration Network,null,11387,null,null,1
6188,prdb-4895,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6211,prdb-4918,US,Medical,null,null,Configuration Phone,null,1105,null,null,1
6227,prdb-4934,US,Medical,null,null,Implementation Email Configuration Phone,Physical Theft,0,null,null,1
6228,prdb-4935,US,Medical,null,null,Configuration Network,null,10190,null,null,1
6276,prdb-4983,US,Medical,null,null,Configuration Phone,Physical Theft,10345,null,null,1
6303,prdb-5010,US,Medical,null,null,Configuration Phone Website,Physical Loss,10190,null,null,1
6317,prdb-5024,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6347,prdb-5054,US,Medical,null,null,Configuration Phone,Physical Theft,0,null,null,1
6352,prdb-5059,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6369,prdb-5076,US,Medical,null,null,Implementation Email Configuration Phone Website,null,10000,null,null,1
6415,prdb-5122,US,Medical,null,null,Configuration Phone,null,1105,null,null,1
6463,prdb-5170,US,Medical,null,null,Physical Documents,null,11081,null,null,1
6479,prdb-5186,US,Medical,null,null,Configuration Network Website,null,0,null,null,1
6481,prdb-5188,US,Medical,null,null,Physical Documents,null,0,null,null,1
6484,prdb-5191,US,Medical,null,null,Design Software,null,0,null,null,1
6485,prdb-5192,US,Medical,null,null,Design Software,null,0,null,null,1
6492,prdb-5199,US,Medical,null,null,Configuration Network,null,10480,null,null,1
6493,prdb-5200,US,Medical,null,null,Implementation Email,null,1000,null,null,1
6510,prdb-5217,US,Medical,null,null,Configuration Website,Physical Theft,0,null,null,1
6530,prdb-5237,US,Medical,null,null,Configuration Phone,null,1000,null,null,1
6541,prdb-5248,US,Medical,null,null,Implementation Email,null,1000,null,null,1
6552,prdb-5259,US,Medical,null,null,Physical Documents,null,0,null,null,1
6558,prdb-5265,US,Medical,null,null,Design Software,Physical Theft,0,null,null,1
6567,prdb-5274,US,Medical,null,null,Implementation Email,null,0,null,null,1
6574,prdb-5281,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6591,prdb-5298,US,Medical,null,null,Design Software Implementation Email,null,1134,null,null,1
6605,prdb-5312,US,Medical,null,null,Design Software,null,1137,null,null,1
6619,prdb-5326,US,Medical,null,null,Configuration Website,null,1102,null,null,1
6634,prdb-5341,US,Medical,null,null,Design Software,null,100,null,null,1
6635,prdb-5342,US,Medical,null,null,Physical Documents Implementation Email Configuration Phone,null,0,null,null,1
6638,prdb-5345,US,Medical,null,null,Implementation Email,null,10000,null,null,1
6657,prdb-5364,US,Medical,null,null,Configuration Network,null,1102,null,null,1
6670,prdb-5377,US,Medical,null,null,Design Software,Physical Theft,0,null,null,1
6690,prdb-5397,US,Medical,null,null,Physical Documents Implementation Email Configuration Phone,Physical Theft,0,null,null,1
6711,prdb-5418,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6724,prdb-5431,US,Medical,null,null,Implementation Email,null,0,null,null,1
6736,prdb-5443,US,Medical,null,null,Configuration Phone,null,0,null,null,1
6761,prdb-5468,US,Medical,null,null,Physical Documents Implementation Email,null,0,null,null,1
6764,prdb-5471,US,Medical,null,null,Implementation Email,null,0,null,null,1
6768,prdb-5475,US,Medical,null,null,Configuration Network,null,1017,null,null,1
6775,prdb-5482,US,Medical,null,null,Implementation Email Configuration Phone,Physical Theft,0,null,null,1
6802,prdb-5509,US,Medical,null,null,Implementation Email Configuration Network,null,0,null,null,1
6804,prdb-5511,US,Medical,null,null,Configuration Network,Physical Loss,10000,null,null,1
6809,prdb-5516,US,Medical,null,null,Physical Documents,null,0,null,null,1
6819,prdb-5526,US,Medical,null,null,Configuration Network,Physical Theft,1017,null,null,1
6835,prdb-5542,US,Medical,null,null,Physical Documents,null,0,null,null,1
6844,prdb-5551,US,Medical,null,null,Design Programming error,null,0,null,null,1
6849,prdb-5556,US,Medical,null,null,Configuration Phone,Spoof Scam Phishing,1090,null,null,1
6850,prdb-5557,US,Medical,null,null,Configuration Phone,Spoof Phishing,1090,null,null,1
6869,prdb-5576,US,Medical,null,null,Physical Documents,null,0,null,null,1
6879,prdb-5586,US,Medical,null,null,Physical Documents,null,0,null,null,1
6881,prdb-5588,US,Medical,null,null,Implementation Email,null,0,null,null,1
6887,prdb-5594,US,Medical,null,null,Configuration Phone,Physical Theft,0,null,null,1
6895,prdb-5602,US,Medical,null,null,Design Software,Physical Theft,1000,null,null,1
6900,prdb-5607,US,Medical,null,null,Configuration Website,null,1103,null,null,1
6901,prdb-5608,US,Medical,null,null,Configuration Network Website,null,10480,null,null,1
6912,prdb-5619,US,Medical,null,null,Configuration Network,null,0,null,null,1
6914,prdb-5621,US,Medical,null,null,Configuration Phone,Physical Theft,0,null,null,1
6922,prdb-5629,US,Medical,null,null,Configuration Phone,Physical Theft,100000,null,null,1
6934,prdb-5641,US,Medical,null,null,Physical Documents,null,0,null,null,1
6938,prdb-5645,US,Medical,null,null,Implementation Email,null,0,null,null,1
6960,prdb-5667,US,Medical,null,null,Implementation Email,Physical Theft,1025,null,null,1
6980,prdb-5687,US,Medical,null,null,Implementation Email,null,0,null,null,1
6987,prdb-5694,US,Medical,null,null,Implementation Email Configuration Phone,Physical Theft,0,null,null,1
7007,prdb-5714,US,Medical,null,null,Implementation Email,Physical Theft,10300,null,null,1
7010,prdb-5717,US,Medical,null,null,Implementation Email,null,10000,null,null,1
7014,prdb-5721,US,Medical,null,null,Implementation Email,null,10200,null,null,1
7027,prdb-5734,US,Medical,null,null,Implementation Email,null,10000,null,null,1
7031,prdb-5738,US,Medical,null,null,Physical Documents,null,0,null,null,1
7046,prdb-5753,US,Medical,null,null,Implementation Email Configuration Phone,null,111,null,null,1
7066,prdb-5773,US,Medical,null,null,Physical Documents,null,1093,null,null,1
7067,prdb-5774,US,Medical,null,null,Physical Documents Configuration Phone,null,1093,null,null,1
7069,prdb-5776,US,Medical,null,null,Implementation Email,null,1127,null,null,1
7083,prdb-5790,US,Medical,null,null,Design Programming error Configuration Phone,null,0,null,null,1
7084,prdb-5791,US,Medical,null,null,Configuration Phone,null,0,null,null,1
7089,prdb-5796,US,Medical,null,null,Configuration Network,null,0,null,null,1
7104,prdb-5811,US,Medical,null,Information Exchange Spam,Implementation Email,null,0,null,null,1
7145,prdb-5852,US,Medical,null,null,Physical Documents,null,1001,null,null,1
7170,prdb-5877,US,Medical,null,null,Design Software Configuration Network Website,Physical Theft,10000,null,null,1
7174,prdb-5881,US,Medical,null,null,Implementation Email Configuration Phone,null,10000,null,null,1
7180,prdb-5887,US,Medical,null,null,Implementation Email Configuration Phone,null,0,null,null,1
7199,prdb-5906,US,Medical,null,null,Implementation Email Configuration Network Website,null,10228,null,null,1
