,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
10119,prdb-8826,US,NGO,null,null,null,null,0,null,null,3
10121,prdb-8828,US,NGO,null,null,null,null,0,null,null,3
10132,prdb-8839,US,NGO,null,null,null,Physical Theft,0,null,null,3
10136,prdb-8843,US,NGO,null,null,null,null,0,null,null,3
10139,prdb-8846,US,NGO,null,null,null,null,100,null,null,3
10150,prdb-8857,US,NGO,null,null,null,Physical Theft,0,null,null,3
10152,prdb-8859,US,NGO,null,null,null,null,0,null,null,3
10157,prdb-8864,US,NGO,null,null,null,null,110000,null,null,3
10158,prdb-8865,US,NGO,null,null,null,null,0,null,null,3
10159,prdb-8866,US,NGO,null,null,null,Physical Theft,0,null,null,3
10160,prdb-8867,US,NGO,null,null,null,null,0,null,null,3
10161,prdb-8868,US,NGO,null,null,null,null,1015,null,null,3
10168,prdb-8875,US,NGO,null,null,Physical Partner,null,0,null,null,3
10174,prdb-8881,US,NGO,null,null,null,null,0,null,null,3
10184,prdb-8891,US,NGO,null,null,null,null,1,null,null,3
10191,prdb-8898,US,null,null,null,null,null,1,null,null,3
10195,prdb-8902,US,null,null,null,null,null,1,null,null,3
10200,prdb-8907,US,null,null,null,null,null,1,null,null,3
10203,prdb-8910,US,null,null,null,null,null,11,null,null,3
10205,prdb-8912,US,null,null,null,null,null,1,null,null,3
10208,prdb-8915,US,null,null,null,null,null,1,null,null,3
10211,prdb-8918,US,null,null,null,null,null,1,null,null,3
10212,prdb-8919,US,null,null,null,null,null,1,null,null,3
10213,prdb-8920,US,null,null,null,null,null,1,null,null,3
10218,prdb-8925,US,null,null,null,null,null,1,null,null,3
10240,prdb-8947,US,null,null,null,null,null,1031,null,null,3
10242,prdb-8949,US,null,null,null,null,null,1,null,null,3
10248,prdb-8955,US,null,null,null,null,null,1,null,null,3
10250,prdb-8957,US,null,null,null,null,null,1,null,null,3
10254,prdb-8961,US,null,null,null,null,null,1,null,null,3
10261,prdb-8968,US,null,null,null,null,null,1,null,null,3
10262,prdb-8969,US,null,null,null,null,null,1,null,null,3
10265,prdb-8972,US,null,null,null,null,null,100,null,null,3
10267,prdb-8974,US,null,null,null,null,null,1,null,null,3
10271,prdb-8978,US,null,null,null,null,null,1,null,null,3
10272,prdb-8979,US,null,null,null,null,null,1,null,null,3
10281,prdb-8988,US,null,null,null,null,null,1095,null,null,3
10286,prdb-8993,US,null,null,null,null,null,1,null,null,3
10287,prdb-8994,US,null,null,null,null,null,1,null,null,3
10290,prdb-8997,US,null,null,null,null,null,1,null,null,3
10295,prdb-9002,US,null,null,null,null,null,117,null,null,3
10301,prdb-9008,US,null,null,null,null,null,1,null,null,3
10302,prdb-9009,US,null,null,null,null,null,1,null,null,3
10309,prdb-9016,US,null,null,null,null,null,1,null,null,3
10310,prdb-9017,US,null,null,null,null,null,1,null,null,3
10327,prdb-9034,US,null,null,null,null,null,1,null,null,3
10334,prdb-9041,US,null,null,null,null,null,1,null,null,3
10336,prdb-9043,US,null,null,null,null,null,1,null,null,3
10339,prdb-9046,US,null,null,null,null,null,108,null,null,3
10340,prdb-9047,US,null,null,null,null,null,1,null,null,3
10357,prdb-9064,US,null,null,null,null,null,109,null,null,3
10363,prdb-9070,US,null,null,null,null,null,1,null,null,3
10368,prdb-9075,US,null,null,null,null,null,114,null,null,3
10372,prdb-9079,US,null,null,null,null,null,1086,null,null,3
10373,prdb-9080,US,null,null,null,null,null,1,null,null,3
10377,prdb-9084,US,null,null,null,null,null,1,null,null,3
10378,prdb-9085,US,null,null,null,null,null,1,null,null,3
10388,prdb-9095,US,null,null,null,null,null,1,null,null,3
10389,prdb-9096,US,null,null,null,null,null,1121,null,null,3
10394,prdb-9101,US,null,null,null,null,null,1,null,null,3
10395,prdb-9102,US,null,null,null,null,null,1,null,null,3
10398,prdb-9105,US,null,null,null,null,null,11247,null,null,3
10402,prdb-9109,US,null,null,null,null,null,10878,null,null,3
10406,prdb-9113,US,null,null,null,null,null,1144,null,null,3
10409,prdb-9116,US,null,null,null,null,null,1,null,null,3
10414,prdb-9121,US,null,null,null,null,null,1,null,null,3
10418,prdb-9125,US,null,null,null,null,null,1,null,null,3
10431,prdb-9138,US,null,null,null,null,null,,null,null,3
10440,prdb-9147,US,null,null,null,null,null,1,null,null,3
10446,prdb-9153,US,null,null,null,null,null,1,null,null,3
10448,prdb-9155,US,null,null,null,null,null,1,null,null,3
10451,prdb-9158,US,null,null,null,null,null,105626,null,null,3
10455,prdb-9162,US,null,null,null,null,null,1032,null,null,3
10463,prdb-9170,US,null,null,null,null,null,1131,null,null,3
10467,prdb-9174,US,null,null,null,null,null,1,null,null,3
10468,prdb-9175,US,null,null,null,null,null,1,null,null,3
10476,prdb-9183,US,null,null,null,null,null,1,null,null,3
10479,prdb-9186,US,null,null,null,null,null,1,null,null,3
10487,prdb-9194,US,null,null,null,null,null,1,null,null,3
10488,prdb-9195,US,null,null,null,null,null,1087,null,null,3
10491,prdb-9198,US,null,null,null,null,null,1,null,null,3
10492,prdb-9199,US,null,null,null,null,null,1,null,null,3
10496,prdb-9203,US,null,null,null,null,null,105,null,null,3
10505,prdb-9212,US,null,null,null,null,null,1,null,null,3
10523,prdb-9230,US,null,null,null,null,null,1,null,null,3
10548,prdb-9255,US,null,null,null,null,null,1162,null,null,3
10556,prdb-9263,US,null,null,null,null,null,1,null,null,3
10557,prdb-9264,US,null,null,null,null,null,,null,null,3
10558,prdb-9265,US,null,null,null,null,null,,null,null,3
10562,prdb-9269,US,null,null,null,null,null,1,null,null,3
10577,prdb-9284,US,null,null,null,null,null,1,null,null,3
10586,prdb-9293,US,null,null,null,null,null,1,null,null,3
10587,prdb-9294,US,null,null,null,null,null,11123,null,null,3
10593,prdb-9300,US,null,null,null,null,null,1,null,null,3
10595,prdb-9302,US,null,null,null,null,null,10000,null,null,3
10613,prdb-9320,US,null,null,null,null,null,1,null,null,3
10616,prdb-9323,US,null,null,null,null,null,1,null,null,3
10619,prdb-9326,US,null,null,null,null,null,10636,null,null,3
10623,prdb-9330,US,null,null,null,null,null,1,null,null,3
10624,prdb-9331,US,null,null,null,null,null,107106,null,null,3
10625,prdb-9332,US,null,null,null,null,null,1077,null,null,3
10627,prdb-9334,US,null,null,null,null,null,,null,null,3
10629,prdb-9336,US,null,null,null,null,null,1150,null,null,3
10631,prdb-9338,US,null,null,null,null,null,1,null,null,3
10633,prdb-9340,US,null,null,null,null,null,1,null,null,3
10634,prdb-9341,US,null,null,null,null,null,1,null,null,3
10637,prdb-9344,US,null,null,null,null,null,1050,null,null,3
10640,prdb-9347,US,null,null,null,null,null,108322,null,null,3
10643,prdb-9350,US,null,null,null,null,null,106,null,null,3
10648,prdb-9355,US,null,null,null,null,null,1,null,null,3
10904,vcdb-8,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
10911,vcdb-15,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
10916,vcdb-20,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
10928,vcdb-32,US,Government,null,null,null,Physical Publishing error,1000,Disclosure of Information,null,3
10936,vcdb-40,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
10960,vcdb-64,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,106,Disclosure of Information,null,3
10970,vcdb-74,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
10975,vcdb-79,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
10986,vcdb-90,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11003,vcdb-107,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
11007,vcdb-111,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11010,vcdb-114,US,Social Services,null,null,null,null,114,Disclosure of Information,null,3
11017,vcdb-121,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11023,vcdb-127,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11039,vcdb-143,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11041,vcdb-145,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,10,Disclosure of Information,null,3
11046,vcdb-150,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11065,vcdb-169,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11079,vcdb-183,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11087,vcdb-191,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11088,vcdb-192,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11099,vcdb-203,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11108,vcdb-212,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11111,vcdb-215,US,Social Services,null,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
11113,vcdb-217,US,Social Services,Financial Gain,null,Physical In-person,null,1,Misrepresentation Modify data Alter behavior Disclosure of Information Corruption of Information,null,3
11114,vcdb-218,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11120,vcdb-224,US,Social Services,Thrill,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
11124,vcdb-228,US,Food Establishment,Financial Gain,null,Physical Physical access,Physical Data mishandling,1,Disclosure of Information,null,3
11134,vcdb-238,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11138,vcdb-242,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11143,vcdb-247,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11150,vcdb-254,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11162,vcdb-266,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11192,vcdb-296,GB,Civil Services,null,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
11194,vcdb-298,US,Utilities,Financial Gain,null,null,null,110000,Disclosure of Information,null,3
11196,vcdb-300,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11219,vcdb-323,US,Social Services,null,null,null,null,1,Disclosure of Information,null,3
11223,vcdb-327,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11231,vcdb-335,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11240,vcdb-344,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11260,vcdb-364,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11277,vcdb-381,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11283,vcdb-387,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11285,vcdb-389,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11296,vcdb-400,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11302,vcdb-406,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
11309,vcdb-413,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11329,vcdb-433,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11331,vcdb-435,KE,Government,Grudge Status,null,Physical Partner facility Implementation Email,Physical Assault Authenticate Brute force Spoof Phishing,1,Alter behavior Disclosure of Information Corruption of Information,null,3
11335,vcdb-439,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11340,vcdb-444,US,Medical,null,null,null,Physical Misdelivery,1000,Disclosure of Information,null,3
11351,vcdb-455,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11368,vcdb-472,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11369,vcdb-473,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11373,vcdb-477,US,Social Services,null,null,null,Physical Publishing error,1,Disclosure of Information,null,3
11379,vcdb-483,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11380,vcdb-484,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,1,Theft of Resources Disclosure of Information,null,3
11384,vcdb-488,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11386,vcdb-490,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11388,vcdb-492,CA,Civil Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
11438,vcdb-542,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11443,vcdb-547,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11468,vcdb-572,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11472,vcdb-576,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
11509,vcdb-613,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11519,vcdb-623,US,Social Services,Financial Gain,null,null,Physical Loss Theft Bypass Bypassed controls,1,Theft of Resources Disclosure of Information,null,3
11526,vcdb-630,US,Social Services,null,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
11532,vcdb-636,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11533,vcdb-637,US,Food Establishment,Targeted Espionage Political Gain,null,Physical Physical access,Spoof Knowledge abuse,1,Disclosure of Information,null,3
11535,vcdb-639,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11539,vcdb-643,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11552,vcdb-656,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11563,vcdb-667,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11568,vcdb-672,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11576,vcdb-680,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11582,vcdb-686,US,Medical,null,null,null,Physical Disposal error,1,null,null,3
11621,vcdb-725,US,Medical,Financial Gain,null,Physical Victim grounds,Physical Loss Theft,100,Theft of Resources Disclosure of Information,null,3
11635,vcdb-739,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11642,vcdb-746,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
11643,vcdb-747,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11652,vcdb-756,GB,Social Services,null,null,null,Physical Misdelivery,100,null,null,3
11653,vcdb-757,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11654,vcdb-758,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11680,vcdb-784,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11690,vcdb-794,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11694,vcdb-798,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11699,vcdb-803,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11701,vcdb-805,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11702,vcdb-806,US,Education,null,null,null,Physical Misdelivery,10,Disclosure of Information,null,3
11706,vcdb-810,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11707,vcdb-811,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,10,Theft of Resources Disclosure of Information,null,3
11749,vcdb-853,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11757,vcdb-861,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11761,vcdb-865,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11771,vcdb-875,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
11783,vcdb-887,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11790,vcdb-894,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11796,vcdb-900,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11801,vcdb-905,US,Social Services,Financial Gain,null,null,null,1,Disclosure of Information,null,3
11803,vcdb-907,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11811,vcdb-915,US,Social Services,null,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
11820,vcdb-924,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11837,vcdb-941,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11839,vcdb-943,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,105,Disclosure of Information,null,3
11844,vcdb-948,US,Social Services,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
11851,vcdb-955,US,Civil Services,null,null,null,Physical Misdelivery,1,Disclosure of Information,null,3
11866,vcdb-970,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11870,vcdb-974,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11874,vcdb-978,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Modify data Disclosure of Information Corruption of Information,null,3
11888,vcdb-992,US,Social Services,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
11903,vcdb-1007,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11907,vcdb-1011,US,Social Services,null,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
11916,vcdb-1020,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11922,vcdb-1026,CA,Medical,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11931,vcdb-1035,US,Social Services,null,null,Physical Physical access,Physical Privilege abuse,1,Disclosure of Information,null,3
11944,vcdb-1048,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11949,vcdb-1053,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11960,vcdb-1064,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11965,vcdb-1069,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11974,vcdb-1078,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
11981,vcdb-1085,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
11984,vcdb-1088,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
11991,vcdb-1095,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Modify data Disclosure of Information Corruption of Information,null,3
12004,vcdb-1108,US,Social Services,null,null,Physical Victim work area,Physical Loss Theft Authenticate Privileged access,1,Theft of Resources Disclosure of Information,null,3
12011,vcdb-1115,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12053,vcdb-1157,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12055,vcdb-1159,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12064,vcdb-1168,GB,Transport,null,null,null,Physical Loss,100,Theft of Resources,null,3
12074,vcdb-1178,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
12075,vcdb-1179,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12082,vcdb-1186,US,Finance Insurance,null,null,null,Physical Misdelivery,1134,Disclosure of Information,null,3
12083,vcdb-1187,US,Medical,Asset and fraud Financial Gain,null,Physical Physical access,Physical Data mishandling,1,Fraudulent transaction Misrepresentation Alter behavior Disclosure of Information Corruption of Information Theft of Resources,200000,3
12086,vcdb-1190,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12089,vcdb-1193,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12103,vcdb-1207,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12106,vcdb-1210,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,1,Theft of Resources Disclosure of Information,null,3
12130,vcdb-1234,US,Social Services,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
12139,vcdb-1243,US,Social Services,null,null,Process Inadequate processes,Physical Disposal error,1,Disclosure of Information,null,3
12146,vcdb-1250,US,Medical,null,null,Process Carelessness,Physical Carelessness Disposal error,1093,Disclosure of Information,null,3
12148,vcdb-1252,US,Social Services,null,null,null,Physical Gaffe,1,Disclosure of Information,null,3
12157,vcdb-1261,US,Social Services,null,null,Physical Physical access,Physical Data mishandling Spoof Knowledge abuse,1,Disclosure of Information,null,3
12159,vcdb-1263,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12161,vcdb-1265,PR,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12170,vcdb-1274,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12187,vcdb-1291,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12200,vcdb-1304,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12208,vcdb-1312,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12213,vcdb-1317,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12215,vcdb-1319,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12231,vcdb-1335,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12232,vcdb-1336,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12244,vcdb-1348,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12249,vcdb-1353,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12251,vcdb-1355,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12264,vcdb-1368,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12268,vcdb-1372,US,Social Services,null,Information Exchange Misinformation,Process Carelessness,Physical Carelessness,1,Misrepresentation Disclosure of Information,null,3
12270,vcdb-1374,US,Social Services,null,null,Process Carelessness,Physical Carelessness Gaffe,1,Disclosure of Information,null,3
12277,vcdb-1381,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12293,vcdb-1397,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12334,vcdb-1438,US,Medical,Financial Gain,null,null,Physical Loss Theft Authenticate Privileged access,1,Theft of Resources Disclosure of Information,null,3
12374,vcdb-1478,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12380,vcdb-1484,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12389,vcdb-1493,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12395,vcdb-1499,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12428,vcdb-1532,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12436,vcdb-1540,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12438,vcdb-1542,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12449,vcdb-1553,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12450,vcdb-1554,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12451,vcdb-1555,US,Information Technology,null,null,null,null,100000,Disclosure of Information,null,3
12455,vcdb-1559,null,Transport,null,null,null,Physical Privilege abuse,1,Disclosure of Information,null,3
12469,vcdb-1573,US,Social Services,null,null,Process Carelessness,Physical Carelessness Publishing error,1,Disclosure of Information,null,3
12470,vcdb-1574,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12483,vcdb-1587,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12495,vcdb-1599,US,Social Services,null,null,Process Carelessness,Physical Carelessness,1,Disclosure of Information,null,3
12500,vcdb-1604,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12534,vcdb-1638,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources,null,3
12539,vcdb-1643,US,Security Services,Financial Gain,null,Physical Personal residence,Physical Loss Theft,100000,Theft of Resources,null,3
12540,vcdb-1644,US,Social Services,null,null,null,Physical Loss,1,Theft of Resources Disclosure of Information,null,3
12548,vcdb-1652,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12553,vcdb-1657,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12562,vcdb-1666,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
12572,vcdb-1676,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12574,vcdb-1678,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,Disclosure of Information,null,3
12593,vcdb-1697,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,1,null,null,3
