,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
13267,vcdb-2371,US,Social Services,Convenience,null,Configuration LAN access,Physical Privilege abuse,4,Disclosure of Information,null,2
13268,vcdb-2372,IN,Retailer,null,null,Design Web application,null,null,null,null,2
13270,vcdb-2374,US,Oil and Gas,Financial Gain,Physical Attack Skimmer,Physical Victim public area,null,null,null,null,2
13271,vcdb-2375,US,Finance,Financial Gain,Physical Attack Skimmer Surveillance,Physical Victim grounds,null,null,Disclosure of Information,null,2
13273,vcdb-2377,US,Information Technology,Thrill,null,Design Web application Implementation,Modify Forced browsing,null,Disclosure of Information,null,2
13274,vcdb-2378,US,Information Technology,Thrill,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Pretexting,null,Alter behavior Modify configuration Disclosure of Information Corruption of Information,null,2
13275,vcdb-2379,CA,Consulting Services,null,null,null,Physical Publishing error,null,Disclosure of Information,null,2
13276,vcdb-2380,US,Medical,Asset and fraud Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13277,vcdb-2381,US,Government,null,Information Exchange Adware,null,null,null,Modify data Corruption of Information,null,2
13278,vcdb-2382,CA,Education,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13279,vcdb-2383,US,Tourism,Financial Gain,null,Physical Physical access,Physical Possession abuse,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13280,vcdb-2384,AZ,Civil Services,Espionage Political Gain,Script or Program Backdoor Downloader Spyware/Keylogger Information Exchange C2,Implementation Email,Authenticate Brute force Use of stolen creds Spoof Phishing Scan Scan network Steal Capture stored data Copy Export data,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13284,vcdb-2388,null,Civil Services,Espionage Political Gain,Script or Program Backdoor Downloader Information Exchange C2 ToolKit Rootkit,Implementation Email,Spoof Phishing Steal Capture stored data Bypass Disable controls,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13285,vcdb-2389,US,Retailer,null,null,null,null,null,Disclosure of Information,null,2
13286,vcdb-2390,ET,Transport,Espionage Political Gain,Script or Program Backdoor Downloader Spyware/Keylogger Information Exchange C2,Implementation Email,Authenticate Brute force Use of stolen creds Spoof Phishing Scan Scan network Steal Capture stored data Copy Export data,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13287,vcdb-2391,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,59,Theft of Resources Disclosure of Information,null,2
13288,vcdb-2392,US,Government,null,null,null,Physical Loss Theft,null,Theft of Resources Disclosure of Information,null,2
13290,vcdb-2394,US,Medical,Financial Gain,null,Implementation Email,Spoof Phishing,null,Alter behavior Corruption of Information,null,2
13291,vcdb-2395,US,Social Services,null,null,Physical Physical access,Physical Data mishandling,null,null,null,2
13292,vcdb-2396,CO,Security Services,Espionage Political Gain,Script or Program Adminware,Physical Victim secure area Physical access Configuration LAN access Direct install Removable media,Physical Possession abuse Privilege abuse Authenticate Use of stolen creds Spoof Knowledge abuse Scan Connection,null,Disclosure of Information,null,2
13293,vcdb-2397,US,Civil Services,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,null,Theft of Resources Disclosure of Information,null,2
13294,vcdb-2398,US,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13296,vcdb-2400,US,Civil Services,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13297,vcdb-2401,US,Support Services,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13299,vcdb-2403,US,Security Services,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13300,vcdb-2404,US,Medical,null,null,null,Physical Loss,null,Theft of Resources,null,2
13301,vcdb-2405,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,null,Theft of Resources,null,2
13302,vcdb-2406,DE,Manufacturing,Asset and fraud Financial Gain,null,Implementation Email,Spoof Phishing,null,Fraudulent transaction Alter behavior Corruption of Information Theft of Resources,44000000.0,2
13303,vcdb-2407,US,Government,Ideology Status,null,Design Web application,Physical Loss Flood Interruption,null,Theft of Resources Denial of Service,null,2
13304,vcdb-2408,GB,Civil Services,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13305,vcdb-2409,GB,Finance,null,null,null,null,null,Disclosure of Information,null,2
13306,vcdb-2410,IN,Political Organization,Ideology Status,null,Design Web application,null,null,Modify data Repurpose Corruption of Information Theft of Resources,null,2
13307,vcdb-2411,US,Information Technology,Espionage Political Gain,Physical Attack MitM Script or Program Backdoor Information Exchange C2,Implementation Email Configuration Web drive-by,Spoof Phishing,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13308,vcdb-2412,BW,Civil Services,null,null,Physical Victim secure area,Physical Loss Theft,null,Theft of Resources,null,2
13309,vcdb-2413,US,Civil Services,null,null,Configuration Misconfiguration,null,null,null,null,2
13310,vcdb-2414,US,Finance,Financial Gain,null,Design Web application,Authenticate Use of stolen creds,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13312,vcdb-2416,US,Social Services,null,null,null,Physical Gaffe,2,Disclosure of Information,null,2
13313,vcdb-2417,US,Finance,Financial Gain,null,Configuration LAN access,Physical Data mishandling Privilege abuse,null,Disclosure of Information,null,2
13314,vcdb-2418,TW,Transport,null,Script or Program Backdoor Downloader,Implementation Email,Spoof Phishing,null,Alter behavior Corruption of Information,null,2
13316,vcdb-2420,TR,Government,Ideology Status,null,Design Web application,null,null,Disclosure of Information,null,2
13317,vcdb-2421,JP,Finance Bank,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13318,vcdb-2422,US,Manufacturing,null,null,null,null,null,Disclosure of Information,null,2
13320,vcdb-2424,US,Transport,Thrill,null,Physical Non-corporate Design Unapproved workaround,null,null,Disclosure of Information,null,2
13321,vcdb-2425,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13322,vcdb-2426,EC,Civil Services,Ideology Status,null,Design Web application,null,null,Modify data Corruption of Information,null,2
13324,vcdb-2428,US,Education,Financial Gain,null,null,null,null,Disclosure of Information,null,2
13325,vcdb-2429,AU,Finance Real Estate,Financial Gain,null,null,null,null,Modify data Corruption of Information,null,2
13327,vcdb-2431,US,Government,null,null,Design Web application,Flood Degradation,null,Denial of Service,null,2
13329,vcdb-2433,US,Medical,null,null,null,Physical Publishing error,null,Disclosure of Information,null,2
13330,vcdb-2434,US,Medical,Asset and fraud Financial Gain,null,null,null,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13331,vcdb-2435,US,Security Services,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13332,vcdb-2436,US,Finance Bank,Financial Gain,null,Configuration Remote access,Physical Privilege abuse,null,Modify privileges Created account Misrepresentation Increased Access Disclosure of Information,null,2
13333,vcdb-2437,US,Civil Services,Targeted Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Exfiltrate Modify data Disclosure of Information Corruption of Information,null,2
13334,vcdb-2438,GB,Medical,null,null,Physical In-person,Spoof Pretexting,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13335,vcdb-2439,TH,Security Services,Ideology Status,null,Design Web application,Flood DoS Interruption,null,Denial of Service,null,2
13336,vcdb-2440,US,Social Services,Business disruption Financial Gain Damage,null,Physical Victim secure area,Physical Loss Theft,4800,Theft of Resources,null,2
13337,vcdb-2441,null,Finance,Asset and fraud Financial Gain,null,Design Web application Abuse of functionality Implementation,null,null,Disclosure of Information,null,2
13338,vcdb-2442,US,Medical,Financial Gain,null,Physical Victim grounds Physical access,Physical Loss Theft Possession abuse Data mishandling,null,Theft of Resources Fraudulent transaction Misrepresentation Disclosure of Information,null,2
13339,vcdb-2443,US,Education,Asset and fraud Financial Gain,Script or Program Spyware/Keylogger,Design Web application Configuration Direct install,Authenticate Use of stolen creds,null,Modify data Disclosure of Information Corruption of Information,100000,2
13340,vcdb-2444,US,Medical,null,null,null,Physical Loss,2400,Theft of Resources Disclosure of Information,null,2
13341,vcdb-2445,US,Research,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13342,vcdb-2446,US,Medical,null,null,Process Carelessness,Physical Carelessness Loss,2376,Theft of Resources,null,2
13343,vcdb-2447,US,Utilities,Espionage Political Gain,null,null,null,null,null,null,2
13344,vcdb-2448,US,Finance,Asset and fraud Financial Gain,null,Physical Public facility Configuration LAN access,Physical Loss Theft Data mishandling Privilege abuse,3000,Theft of Resources Disclosure of Information,null,2
13345,vcdb-2449,US,Retailer,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,null,Theft of Resources,null,2
13346,vcdb-2450,US,Finance,Financial Gain,null,Design Web application,null,null,Disclosure of Information,null,2
13347,vcdb-2451,US,Religious Organization,Financial Gain,Script or Program Ransomware Obscuration,null,null,null,null,null,2
13348,vcdb-2452,US,Medical,null,null,null,Physical Publishing error,null,Disclosure of Information,null,2
13349,vcdb-2453,US,Finance,null,null,null,Physical Disposal error,null,Disclosure of Information,null,2
13350,vcdb-2454,US,Oil and Gas,Financial Gain,Physical Attack Disabled controls Tampering,Physical Victim grounds,null,null,Disclosure of Information,null,2
13351,vcdb-2455,US,Social Services,null,null,null,Physical Publishing error,null,null,null,2
13352,vcdb-2456,US,Manufacturing,Financial Gain,null,Design Web application,null,null,Disclosure of Information,null,2
13354,vcdb-2458,US,Medical,Asset and fraud Financial Gain,null,Physical Non-corporate Personal residence,Physical Possession abuse,5,Fraudulent transaction Misrepresentation Disclosure of Information Theft of Resources,5000,2
13356,vcdb-2460,US,Tourism,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Exfiltrate Theft of Resources Disclosure of Information,null,2
13358,vcdb-2462,US,Legal Services,null,null,null,Physical Loss,null,Theft of Resources,null,2
13359,vcdb-2463,US,Education,null,null,null,Physical Loss,null,Theft of Resources,null,2
13360,vcdb-2464,GB,Civil Services,null,null,Physical Physical access,Physical Data mishandling,null,Disclosure of Information,null,2
13361,vcdb-2465,US,Transport,Ideology Status,Physical Attack Tampering,Physical Public facility Physical access,Authenticate Use of stolen creds,null,Modify configuration Modify data Corruption of Information,null,2
13362,vcdb-2466,null,Civil Services,Espionage Political Gain,Script or Program Backdoor Downloader Information Exchange C2 ToolKit Rootkit,Implementation Email,Spoof Phishing Steal Capture stored data Bypass Disable controls,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13363,vcdb-2467,RU,Civil Services,Espionage Political Gain,Script or Program Backdoor Downloader Information Exchange C2 ToolKit Rootkit,Implementation Email,Spoof Phishing Steal Capture stored data Bypass Disable controls,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13364,vcdb-2468,NG,Education,Grudge Status,null,Design Web application,null,null,null,null,2
13367,vcdb-2471,US,Medical,null,null,null,Physical Disposal error,null,null,null,2
13368,vcdb-2472,TJ,Government,Ideology Status,Script or Program SQLi,Design Web application Implementation,Physical Loss Flood Interruption,null,Theft of Resources Denial of Service Repurpose,null,2
13369,vcdb-2473,AU,Education,null,null,Process Inadequate personnel,Physical Omission,null,Disclosure of Information,null,2
13370,vcdb-2474,null,Transport,null,null,null,Delete Destruction Flood Interruption,null,Denial of Service,null,2
13371,vcdb-2475,AE,Finance Bank,Financial Gain,null,null,Physical Loss,null,Theft of Resources Disclosure of Information,null,2
13372,vcdb-2476,US,Information Technology,null,null,Configuration Misconfiguration,null,null,null,null,2
13375,vcdb-2479,null,Transport,Financial Gain,Script or Program Spyware/Keylogger,Design Web application Configuration Direct install,null,null,Repurpose Theft of Resources,null,2
13379,vcdb-2483,null,Transport,Espionage Competitive advantage Financial Gain Political Gain,null,Physical Victim work area Physical access Configuration LAN access Unapproved hardware,Physical Loss Theft Possession abuse Privilege abuse,null,Theft of Resources Disclosure of Information,null,2
13380,vcdb-2484,AU,Associations,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13382,vcdb-2486,US,Repair and Maintenance Services,Financial Gain,null,null,null,null,Disclosure of Information,null,2
13383,vcdb-2487,US,Social Services,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft Bypass Bypassed controls,50,Theft of Resources Disclosure of Information,null,2
13384,vcdb-2488,AU,Education,Grudge Status,null,Design Web application,Physical Loss,null,Theft of Resources Modify data Corruption of Information,null,2
13386,vcdb-2490,SY,Transport,Grudge Status,null,Design Web application,null,null,Modify data Repurpose Corruption of Information Theft of Resources,null,2
13387,vcdb-2491,US,Finance Bank,Asset and fraud Financial Gain,null,Configuration LAN access,Physical Possession abuse Privilege abuse,null,Fraudulent transaction Theft of Resources,2000,2
13389,vcdb-2493,IL,Civil Services,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,null,Theft of Resources,null,2
13390,vcdb-2494,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,null,Disclosure of Information,null,2
13391,vcdb-2495,FR,Manufacturing,Espionage Political Gain,Script or Program Backdoor Password dumper Information Exchange C2,Configuration Web drive-by,null,null,Disclosure of Information,null,2
13392,vcdb-2496,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,2,Disclosure of Information,null,2
13393,vcdb-2497,CA,Medical,null,null,null,Physical Disposal error,null,Disclosure of Information,null,2
13395,vcdb-2499,US,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,2,Disclosure of Information,null,2
13396,vcdb-2500,US,Technical Services,Financial Gain,null,Physical Physical access,Physical Privilege abuse,null,Disclosure of Information,null,2
13397,vcdb-2501,IE,Transport,null,null,null,Physical Publishing error,721,Disclosure of Information,null,2
13398,vcdb-2502,US,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,90,Disclosure of Information,null,2
13400,vcdb-2504,US,Medical,Financial Gain,null,Configuration Remote access,Physical Privilege abuse,null,Disclosure of Information,null,2
13401,vcdb-2505,US,Civil Services,Espionage Political Gain,null,null,null,null,null,null,2
13402,vcdb-2506,PK,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse,null,Disclosure of Information,null,2
13403,vcdb-2507,US,Political Organization,Espionage Political Gain,Script or Program Spyware/Keylogger Information Exchange C2,Implementation Email,Spoof Phishing,null,Alter behavior Corruption of Information,null,2
13404,vcdb-2508,US,Transport,Financial Gain,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Pretexting,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13405,vcdb-2509,US,Social Services,null,null,null,Physical Disposal error,null,Disclosure of Information,null,2
13406,vcdb-2510,US,Information Technology,Financial Gain,null,Design Web application,Physical Loss,null,Theft of Resources Disclosure of Information,null,2
13409,vcdb-2513,CA,Medical,Thrill,null,Physical In-person Configuration LAN access,Physical Privilege abuse,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13411,vcdb-2515,KP,Transport,null,null,Design Web application,Flood DoS Interruption,null,Denial of Service,null,2
13412,vcdb-2516,US,Education,Financial Gain,null,null,null,3300,Disclosure of Information,null,2
13413,vcdb-2517,US,Medical,Financial Gain,null,Physical Personal residence,Physical Loss Theft,30000,Theft of Resources,null,2
13414,vcdb-2518,JP,Manufacturing,null,null,null,Flood Interruption,null,Denial of Service Modify data Corruption of Information,null,2
13415,vcdb-2519,US,Government,Ideology Status,null,null,null,47452,Disclosure of Information,null,2
13417,vcdb-2521,US,NGO,null,null,Process Inadequate processes Design Web application,Authenticate Use of stolen creds,null,Disclosure of Information,null,2
13418,vcdb-2522,US,Medical,Financial Gain,null,Physical Physical access,Physical Possession abuse,null,Disclosure of Information,null,2
13419,vcdb-2523,US,Wholesaler,Fear Status,null,Process Carelessness,Physical Carelessness Misdelivery,null,Disclosure of Information,null,2
13420,vcdb-2524,GB,Finance Bank,null,null,null,Physical Misdelivery,null,null,null,2
13421,vcdb-2525,US,Consulting Services,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,null,Theft of Resources,null,2
13422,vcdb-2526,US,Finance,null,null,null,Physical Privilege abuse,null,Disclosure of Information,null,2
13423,vcdb-2527,US,Information Technology,null,null,null,null,null,Disclosure of Information,null,2
13424,vcdb-2528,US,Finance Insurance,null,null,Configuration Data entry error,null,null,Disclosure of Information,null,2
13425,vcdb-2529,IN,Security Services,Espionage Political Gain,Script or Program Spyware/Keylogger,Implementation Email Configuration Phone,Spoof Pretexting,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13426,vcdb-2530,US,Information Technology,null,null,Design Web application,null,null,null,null,2
13427,vcdb-2531,KR,Security Services,Financial Gain,null,null,Spoof Knowledge abuse,null,Disclosure of Information,null,2
13428,vcdb-2532,US,Civil Services,null,null,Design Web application,Flood DoS Interruption,null,Denial of Service,null,2
13430,vcdb-2534,NZ,Civil Services,null,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources Disclosure of Information,null,2
13431,vcdb-2535,null,Transport,Financial Gain,null,null,null,null,null,null,2
13432,vcdb-2536,PS,Telecommunications,Ideology Status,null,null,Physical Loss,null,Theft of Resources Modify data Defacement Corruption of Information Denial of Service,null,2
13433,vcdb-2537,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,1972,Theft of Resources,null,2
13434,vcdb-2538,US,Education,null,null,null,Physical Loss Theft,82160,Theft of Resources,null,2
13435,vcdb-2539,CN,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13436,vcdb-2540,GB,Civil Services,Espionage Political Gain,Script or Program Backdoor Downloader Information Exchange C2 ToolKit Rootkit,Implementation Email,Spoof Phishing Steal Capture stored data Bypass Disable controls,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13438,vcdb-2542,US,Social Services,Thrill,null,Configuration LAN access,Physical Privilege abuse,3,Disclosure of Information,null,2
13439,vcdb-2543,US,Social Services,Financial Gain,null,null,null,6,Disclosure of Information,null,2
13440,vcdb-2544,GB,Civil Services,Financial Gain,null,Physical In-person Configuration LAN access,Physical Bribery Privilege abuse,null,Alter behavior Disclosure of Information Corruption of Information,null,2
13441,vcdb-2545,US,Finance Insurance,null,null,Process Carelessness,Physical Carelessness Publishing error Misdelivery,null,Disclosure of Information,null,2
13442,vcdb-2546,US,Food Establishment,Financial Gain,null,Physical Partner vehicle,Physical Loss Theft,null,Theft of Resources,null,2
13443,vcdb-2547,US,Education,null,null,null,null,null,null,null,2
13444,vcdb-2548,null,Transport,null,null,null,Physical Loss,null,Theft of Resources Repurpose,null,2
13445,vcdb-2549,US,Information Technology,Thrill,null,Design Web application,Flood DoS Interruption,null,Denial of Service,null,2
13446,vcdb-2550,US,Education,null,null,null,null,null,Disclosure of Information,null,2
13447,vcdb-2551,US,Information Technology,Grudge Status,null,null,Flood DoS Interruption,null,Denial of Service,null,2
13448,vcdb-2552,US,Medical,Financial Gain,null,Physical Non-corporate,Physical Possession abuse,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13449,vcdb-2553,US,Medical,null,null,Configuration VPN,null,68631,null,null,2
13450,vcdb-2554,US,Social Services,null,null,Process Carelessness,Physical Carelessness Loss,3,Theft of Resources Disclosure of Information,null,2
13451,vcdb-2555,US,Consulting Services,Asset and fraud Financial Gain,null,Physical In-person Physical access,Physical Bribery Spoof Knowledge abuse Net misuse,null,Alter behavior Repurpose Disclosure of Information Corruption of Information Theft of Resources,null,2
13452,vcdb-2556,US,Manufacturing,Brand damage Financial Gain Damage,null,null,Physical Privilege abuse,null,Disclosure of Information,null,2
13453,vcdb-2557,US,Finance Insurance,null,null,Configuration Misconfiguration,null,null,Disclosure of Information,null,2
13454,vcdb-2558,CN,Entertainment,Financial Gain,null,null,null,null,Disclosure of Information,null,2
13455,vcdb-2559,US,Finance Real Estate,null,null,null,null,null,null,null,2
13456,vcdb-2560,US,Transport,Financial Gain,null,null,null,null,Modify configuration Corruption of Information,null,2
13457,vcdb-2561,CA,Medical,Financial Gain,Physical Attack Disabled controls,Physical Victim secure area,Physical Loss Theft,null,Theft of Resources,null,2
13458,vcdb-2562,US,Oil and Gas,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13460,vcdb-2564,US,Social Services,null,null,Process Carelessness,Physical Carelessness Disposal error,23,Disclosure of Information,null,2
13461,vcdb-2565,US,Retailer,Legal and regulatory Damage,null,null,Physical Disposal error,null,Disclosure of Information,9870000,2
13462,vcdb-2566,SG,Religious Organization,Ideology Status,null,Design Web application,null,null,Modify data Repurpose Corruption of Information Theft of Resources,null,2
13463,vcdb-2567,US,Medical,Thrill,null,Physical In-person,Spoof Pretexting,null,Alter behavior Corruption of Information,null,2
13464,vcdb-2568,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,3,Disclosure of Information,null,2
13465,vcdb-2569,US,Manufacturing,null,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13466,vcdb-2570,PY,Civil Services,Ideology Status,null,Design Web application,Physical Loss,null,Theft of Resources Modify data Corruption of Information,null,2
13467,vcdb-2571,US,Retailer,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13469,vcdb-2573,FR,Information Technology,Financial Gain,null,null,null,null,Disclosure of Information,null,2
13470,vcdb-2574,CA,Civil Services,null,null,Configuration LAN access,Physical Privilege abuse,null,null,null,2
13471,vcdb-2575,US,Associations,Thrill,null,null,null,null,Disclosure of Information,null,2
13473,vcdb-2577,US,Medical,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13474,vcdb-2578,US,Education,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Disclosure of Information,null,2
13475,vcdb-2579,GB,Political Organization,Financial Gain,null,Physical Victim work area,Physical Loss Theft,null,Theft of Resources,null,2
13476,vcdb-2580,US,Finance Bank,Financial Gain,Physical Attack Disabled controls Tampering Surveillance,Physical Victim public area,null,null,Disclosure of Information,null,2
13477,vcdb-2581,US,Employment Services,null,null,Design Programming error,null,null,Disclosure of Information,null,2
13478,vcdb-2582,US,Medical,Financial Gain,null,Physical Non-corporate,null,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13479,vcdb-2583,US,Medical,Targeted Grudge Status,null,Physical Physical access,Physical Loss Possession abuse Data mishandling,null,Exfiltrate Theft of Resources Disclosure of Information,null,2
13480,vcdb-2584,US,Medical,Financial Gain,null,Physical Personal vehicle,Physical Loss Theft,null,Exfiltrate Theft of Resources Disclosure of Information,null,2
13481,vcdb-2585,US,Retailer,Targeted Financial Gain,null,Implementation Email,Spoof Phishing,null,Infiltrate Alter behavior Increased Access Disclosure of Information Corruption of Information,null,2
13482,vcdb-2586,US,Medical,Targeted,null,Physical Personal vehicle,Physical Loss Theft,null,Theft of Resources,null,2
13483,vcdb-2587,US,Retailer,Targeted Financial Gain,Physical Attack Skimmer,Physical Victim grounds,null,null,null,null,2
13484,vcdb-2588,US,Education,Espionage Competitive advantage Financial Gain Political Gain,null,Configuration LAN access,Physical Data mishandling,null,Disclosure of Information,null,2
13485,vcdb-2589,US,Medical,Financial Gain,null,Design Web application Implementation Email,Authenticate Use of stolen creds Spoof Phishing,null,Alter behavior Repurpose Disclosure of Information Corruption of Information Theft of Resources,null,2
13486,vcdb-2590,US,Medical,null,null,null,Physical Misdelivery,null,null,null,2
13487,vcdb-2591,null,Transport,Financial Gain,null,Design Web application,Authenticate Use of stolen creds,null,Fraudulent transaction Disclosure of Information Theft of Resources,null,2
13490,vcdb-2594,US,Retailer,Financial Gain,null,null,null,null,Disclosure of Information,null,2
13492,vcdb-2596,US,Information Technology,Grudge Status,null,null,Flood Interruption,null,Denial of Service Modify configuration Corruption of Information,null,2
13493,vcdb-2597,US,Information Technology,Financial Gain,null,null,Physical Loss,null,Theft of Resources Disclosure of Information,null,2
13494,vcdb-2598,US,Tourism,null,null,Configuration LAN access,Physical Possession abuse,null,Fraudulent transaction Theft of Resources,null,2
13495,vcdb-2599,JM,Civil Services,Thrill,null,Design Web application,Physical Loss,null,Theft of Resources Defacement Denial of Service,null,2
13496,vcdb-2600,US,Medical,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13497,vcdb-2601,DE,Security Services,null,null,null,Physical Privilege abuse,null,null,null,2
13498,vcdb-2602,IN,Finance,Financial Gain,Script or Program Ransomware Obscuration,Implementation Email,Spoof Phishing,null,Alter behavior Corruption of Information,null,2
13500,vcdb-2604,US,Social Services,null,null,null,Physical Loss Theft Bypass Bypassed controls,4,Theft of Resources Disclosure of Information,null,2
13501,vcdb-2605,US,Wholesaler,Financial Gain,null,Design Web application,null,null,Disclosure of Information,null,2
13502,vcdb-2606,US,Civil Services,Thrill,null,null,null,null,Disclosure of Information,null,2
13503,vcdb-2607,US,Telecommunications,Asset and fraud Financial Gain,null,Physical In-person Configuration LAN access,Physical Bribery Privilege abuse,null,Alter behavior Disclosure of Information Corruption of Information,44200,2
13504,vcdb-2608,US,Finance Insurance,null,null,null,null,null,Disclosure of Information,null,2
13505,vcdb-2609,CA,Utilities,null,null,Process Carelessness,Physical Carelessness Misdelivery,null,Disclosure of Information,null,2
13508,vcdb-2612,US,Oil and Gas,Financial Gain,Physical Attack Skimmer,Physical Public facility,null,null,null,null,2
13509,vcdb-2613,EG,Information Technology,Ideology Status,null,null,Physical Loss,null,Theft of Resources Repurpose,null,2
13510,vcdb-2614,US,Finance Bank,Financial Gain,null,null,Physical Privilege abuse,null,Disclosure of Information,null,2
13511,vcdb-2615,US,Finance Insurance,null,null,null,Physical Misdelivery,null,Disclosure of Information,null,2
13512,vcdb-2616,US,Finance Bank,Financial Gain,Physical Attack Disabled controls Tampering,Physical Victim public area,null,null,Log tampering Corruption of Information,null,2
13513,vcdb-2617,US,Social Services,Convenience,null,Configuration LAN access,Physical Privilege abuse,2,Disclosure of Information,null,2
13515,vcdb-2619,US,Civil Services,null,null,null,Flood DoS Interruption,null,Denial of Service,null,2
13516,vcdb-2620,US,Medical,Financial Gain,null,Configuration LAN access,Physical Privilege abuse,null,Fraudulent transaction Theft of Resources,null,2
13517,vcdb-2621,KR,Transport,Espionage Political Gain,Script or Program Backdoor Downloader Spyware/Keylogger Information Exchange C2,Implementation Email,Spoof Phishing Steal Capture stored data Copy Export data Bypass Disable controls,null,Modify configuration Alter behavior Disclosure of Information Corruption of Information,null,2
13518,vcdb-2622,US,Social Services,null,null,Process Carelessness,Physical Carelessness Misdelivery,4,Disclosure of Information,null,2
13519,vcdb-2623,US,Medical,Financial Gain,null,Physical Public facility,Physical Loss Theft,null,Theft of Resources,null,2
13521,vcdb-2625,ES,Civil Services,Ideology Status,null,Design Web application,null,null,Modify data Repurpose Corruption of Information Theft of Resources,null,2
13522,vcdb-2626,US,Retailer,null,Physical Attack Skimmer,Physical Public facility,null,null,Disclosure of Information,null,2
13525,vcdb-2629,US,Utilities,Financial Gain,Script or Program Ransomware Obscuration,null,null,null,null,null,2
13526,vcdb-2630,US,Civil Services,Thrill,null,Design Web application,Flood Interruption,null,Denial of Service Modify data Corruption of Information,null,2
13527,vcdb-2631,GB,Food Establishment,null,null,null,null,null,Disclosure of Information,null,2
13528,vcdb-2632,US,Social Services,Convenience,null,null,Physical Gaffe,3,Disclosure of Information,null,2
13529,vcdb-2633,IL,Security Services,Espionage Political Gain,null,Physical Physical access,Physical Data mishandling Spoof Knowledge abuse,null,Disclosure of Information,null,2
13530,vcdb-2634,DE,Telecommunications,null,null,null,Physical Disposal error,null,null,null,2
13531,vcdb-2635,TR,Information Technology,Ideology Status,null,null,Flood DoS Interruption,null,Denial of Service,null,2
13532,vcdb-2636,null,Transport,Ideology Status,null,Design Web application,Flood DoS Interruption,null,Denial of Service,null,2
